"base_oecd","base_countr","gender","basc_acadag","cluster6","count"
"Agricultural_Sciences","Indonesia","mal","10-14","HG",7
"Agricultural_Sciences","Indonesia","mal","10-14","TP",2
"Agricultural_Sciences","Indonesia","unkn","10-14","BT",16
"Agricultural_Sciences","Indonesia","unkn","10-14","LW",7
"Agricultural_Sciences","Indonesia","unkn","10-14","ML",2
"Agricultural_Sciences","Indonesia","unkn","10-14","MH",1
"Agricultural_Sciences","Indonesia","unkn","10-14","HG",5
"Agricultural_Sciences","Indonesia","unkn","10-14","TP",1
"Agricultural_Sciences","Iran","fem","10-14","BT",39
"Agricultural_Sciences","Iran","fem","10-14","LW",14
"Agricultural_Sciences","Iran","fem","10-14","ML",14
"Agricultural_Sciences","Iran","fem","10-14","MH",4
"Agricultural_Sciences","Iran","fem","10-14","HG",3
"Agricultural_Sciences","Iran","fem","10-14","TP",9
"Agricultural_Sciences","Iran","mal","10-14","BT",80
"Agricultural_Sciences","Iran","mal","10-14","LW",101
"Agricultural_Sciences","Iran","mal","10-14","ML",50
"Agricultural_Sciences","Iran","mal","10-14","MH",43
"Agricultural_Sciences","Iran","mal","10-14","HG",76
"Agricultural_Sciences","Iran","mal","10-14","TP",83
"Agricultural_Sciences","Iran","unkn","10-14","BT",16
"Agricultural_Sciences","Iran","unkn","10-14","LW",9
"Agricultural_Sciences","Iran","unkn","10-14","ML",4
"Agricultural_Sciences","Iran","unkn","10-14","MH",6
"Agricultural_Sciences","Iran","unkn","10-14","HG",7
"Agricultural_Sciences","Iran","unkn","10-14","TP",8
"Agricultural_Sciences","Iraq","fem","10-14","BT",1
"Agricultural_Sciences","Iraq","fem","10-14","ML",1
"Agricultural_Sciences","Iraq","mal","10-14","BT",4
"Agricultural_Sciences","Iraq","mal","10-14","LW",2
"Agricultural_Sciences","Iraq","mal","10-14","ML",2
"Agricultural_Sciences","Iraq","unkn","10-14","BT",1
"Agricultural_Sciences","Iraq","unkn","10-14","LW",1
"Agricultural_Sciences","Ireland","fem","10-14","BT",10
"Agricultural_Sciences","Ireland","fem","10-14","LW",7
"Agricultural_Sciences","Ireland","fem","10-14","ML",4
"Agricultural_Sciences","Ireland","fem","10-14","MH",6
"Agricultural_Sciences","Ireland","fem","10-14","HG",5
"Agricultural_Sciences","Ireland","fem","10-14","TP",2
"Agricultural_Sciences","Ireland","mal","10-14","BT",12
"Agricultural_Sciences","Ireland","mal","10-14","LW",6
"Agricultural_Sciences","Ireland","mal","10-14","ML",12
"Agricultural_Sciences","Ireland","mal","10-14","MH",6
"Agricultural_Sciences","Ireland","mal","10-14","HG",4
"Agricultural_Sciences","Ireland","mal","10-14","TP",8
"Agricultural_Sciences","Ireland","unkn","10-14","BT",2
"Agricultural_Sciences","Ireland","unkn","10-14","LW",1
"Agricultural_Sciences","Ireland","unkn","10-14","TP",2
"Agricultural_Sciences","Israel","fem","10-14","BT",6
"Agricultural_Sciences","Israel","fem","10-14","LW",7
"Agricultural_Sciences","Israel","fem","10-14","MH",3
"Agricultural_Sciences","Israel","fem","10-14","HG",4
"Agricultural_Sciences","Israel","fem","10-14","TP",1
"Agricultural_Sciences","Israel","mal","10-14","BT",21
"Agricultural_Sciences","Israel","mal","10-14","LW",9
"Agricultural_Sciences","Israel","mal","10-14","ML",3
"Agricultural_Sciences","Israel","mal","10-14","MH",2
"Agricultural_Sciences","Israel","mal","10-14","HG",7
"Agricultural_Sciences","Israel","mal","10-14","TP",2
"Agricultural_Sciences","Israel","unkn","10-14","BT",5
"Agricultural_Sciences","Israel","unkn","10-14","LW",2
"Agricultural_Sciences","Israel","unkn","10-14","ML",1
"Agricultural_Sciences","Israel","unkn","10-14","MH",1
"Agricultural_Sciences","Italy","fem","10-14","BT",85
"Agricultural_Sciences","Italy","fem","10-14","LW",46
"Agricultural_Sciences","Italy","fem","10-14","ML",31
"Agricultural_Sciences","Italy","fem","10-14","MH",29
"Agricultural_Sciences","Italy","fem","10-14","HG",47
"Agricultural_Sciences","Italy","fem","10-14","TP",71
"Agricultural_Sciences","Italy","mal","10-14","BT",77
"Agricultural_Sciences","Italy","mal","10-14","LW",71
"Agricultural_Sciences","Italy","mal","10-14","ML",20
"Agricultural_Sciences","Italy","mal","10-14","MH",21
"Agricultural_Sciences","Italy","mal","10-14","HG",41
"Agricultural_Sciences","Italy","mal","10-14","TP",57
"Agricultural_Sciences","Italy","unkn","10-14","BT",14
"Agricultural_Sciences","Italy","unkn","10-14","HG",1
"Agricultural_Sciences","Italy","unkn","10-14","TP",3
"Agricultural_Sciences","Ivory Coast","fem","10-14","BT",3
"Agricultural_Sciences","Ivory Coast","fem","10-14","LW",1
"Agricultural_Sciences","Ivory Coast","mal","10-14","BT",3
"Agricultural_Sciences","Ivory Coast","mal","10-14","LW",1
"Agricultural_Sciences","Ivory Coast","mal","10-14","HG",1
"Agricultural_Sciences","Ivory Coast","unkn","10-14","LW",1
"Agricultural_Sciences","Japan","fem","10-14","BT",43
"Agricultural_Sciences","Japan","fem","10-14","LW",26
"Agricultural_Sciences","Japan","fem","10-14","ML",24
"Agricultural_Sciences","Japan","fem","10-14","MH",13
"Agricultural_Sciences","Japan","fem","10-14","HG",18
"Agricultural_Sciences","Japan","fem","10-14","TP",16
"Agricultural_Sciences","Japan","mal","10-14","BT",160
"Agricultural_Sciences","Japan","mal","10-14","LW",100
"Agricultural_Sciences","Japan","mal","10-14","ML",67
"Agricultural_Sciences","Japan","mal","10-14","MH",54
"Agricultural_Sciences","Japan","mal","10-14","HG",76
"Agricultural_Sciences","Japan","mal","10-14","TP",82
"Agricultural_Sciences","Japan","unkn","10-14","BT",13
"Agricultural_Sciences","Japan","unkn","10-14","LW",6
"Agricultural_Sciences","Japan","unkn","10-14","ML",3
"Agricultural_Sciences","Japan","unkn","10-14","MH",6
"Agricultural_Sciences","Japan","unkn","10-14","HG",5
"Agricultural_Sciences","Japan","unkn","10-14","TP",7
"Agricultural_Sciences","Jersey","mal","10-14","TP",1
"Agricultural_Sciences","Jordan","fem","10-14","LW",4
"Agricultural_Sciences","Jordan","fem","10-14","MH",2
"Agricultural_Sciences","Jordan","mal","10-14","BT",2
"Agricultural_Sciences","Jordan","mal","10-14","LW",6
"Agricultural_Sciences","Jordan","mal","10-14","ML",1
"Agricultural_Sciences","Jordan","mal","10-14","MH",2
"Agricultural_Sciences","Jordan","mal","10-14","HG",3
"Agricultural_Sciences","Jordan","mal","10-14","TP",1
"Agricultural_Sciences","Kenya","fem","10-14","BT",9
"Agricultural_Sciences","Kenya","fem","10-14","LW",4
"Agricultural_Sciences","Kenya","fem","10-14","ML",2
"Agricultural_Sciences","Kenya","fem","10-14","MH",1
"Agricultural_Sciences","Kenya","fem","10-14","HG",4
"Agricultural_Sciences","Kenya","fem","10-14","TP",1
"Agricultural_Sciences","Kenya","mal","10-14","BT",25
"Agricultural_Sciences","Kenya","mal","10-14","LW",7
"Agricultural_Sciences","Kenya","mal","10-14","ML",12
"Agricultural_Sciences","Kenya","mal","10-14","MH",6
"Agricultural_Sciences","Kenya","mal","10-14","HG",6
"Agricultural_Sciences","Kenya","mal","10-14","TP",1
"Agricultural_Sciences","Kenya","unkn","10-14","BT",5
"Agricultural_Sciences","Kenya","unkn","10-14","ML",2
"Agricultural_Sciences","Kenya","unkn","10-14","MH",1
"Agricultural_Sciences","Kenya","unkn","10-14","TP",1
"Agricultural_Sciences","Kosovo","fem","10-14","HG",1
"Agricultural_Sciences","Kosovo","mal","10-14","LW",1
"Agricultural_Sciences","Kosovo","mal","10-14","MH",2
"Agricultural_Sciences","Kuwait","fem","10-14","LW",3
"Agricultural_Sciences","Kuwait","mal","10-14","BT",1
"Agricultural_Sciences","Kuwait","mal","10-14","LW",1
"Agricultural_Sciences","Kuwait","mal","10-14","ML",1
"Agricultural_Sciences","Kuwait","unkn","10-14","HG",1
"Agricultural_Sciences","Laos","unkn","10-14","MH",1
"Agricultural_Sciences","Latvia","fem","10-14","LW",3
"Agricultural_Sciences","Latvia","fem","10-14","ML",2
"Agricultural_Sciences","Latvia","fem","10-14","MH",1
"Agricultural_Sciences","Latvia","fem","10-14","TP",3
"Agricultural_Sciences","Latvia","mal","10-14","BT",1
"Agricultural_Sciences","Latvia","mal","10-14","LW",2
"Agricultural_Sciences","Latvia","mal","10-14","MH",1
"Agricultural_Sciences","Latvia","mal","10-14","HG",1
"Agricultural_Sciences","Latvia","unkn","10-14","BT",1
"Agricultural_Sciences","Lebanon","fem","10-14","BT",3
"Agricultural_Sciences","Lebanon","fem","10-14","LW",1
"Agricultural_Sciences","Lebanon","mal","10-14","BT",1
"Agricultural_Sciences","Lebanon","mal","10-14","LW",2
"Agricultural_Sciences","Lebanon","mal","10-14","ML",2
"Agricultural_Sciences","Lebanon","mal","10-14","MH",1
"Agricultural_Sciences","Lebanon","unkn","10-14","BT",1
"Agricultural_Sciences","Libya","mal","10-14","BT",3
"Agricultural_Sciences","Libya","mal","10-14","HG",1
"Agricultural_Sciences","Lithuania","fem","10-14","BT",4
"Agricultural_Sciences","Lithuania","fem","10-14","LW",2
"Agricultural_Sciences","Lithuania","fem","10-14","MH",3
"Agricultural_Sciences","Lithuania","fem","10-14","HG",1
"Agricultural_Sciences","Lithuania","fem","10-14","TP",4
"Agricultural_Sciences","Lithuania","mal","10-14","BT",4
"Agricultural_Sciences","Lithuania","mal","10-14","LW",5
"Agricultural_Sciences","Lithuania","mal","10-14","ML",1
"Agricultural_Sciences","Lithuania","mal","10-14","MH",1
"Agricultural_Sciences","Lithuania","mal","10-14","HG",1
"Agricultural_Sciences","Lithuania","mal","10-14","TP",2
"Agricultural_Sciences","Lithuania","unkn","10-14","BT",2
"Agricultural_Sciences","Lithuania","unkn","10-14","LW",2
"Agricultural_Sciences","Luxembourg","fem","10-14","ML",1
"Agricultural_Sciences","Luxembourg","mal","10-14","TP",1
"Agricultural_Sciences","Madagascar","fem","10-14","BT",2
"Agricultural_Sciences","Madagascar","fem","10-14","ML",1
"Agricultural_Sciences","Madagascar","fem","10-14","TP",1
"Agricultural_Sciences","Malawi","fem","10-14","ML",1
"Agricultural_Sciences","Malawi","mal","10-14","LW",1
"Agricultural_Sciences","Malawi","mal","10-14","ML",1
"Agricultural_Sciences","Malawi","mal","10-14","MH",1
"Agricultural_Sciences","Malawi","mal","10-14","TP",1
"Agricultural_Sciences","Malaysia","fem","10-14","BT",9
"Agricultural_Sciences","Malaysia","fem","10-14","LW",6
"Agricultural_Sciences","Malaysia","fem","10-14","ML",4
"Agricultural_Sciences","Malaysia","fem","10-14","MH",6
"Agricultural_Sciences","Malaysia","fem","10-14","HG",5
"Agricultural_Sciences","Malaysia","fem","10-14","TP",10
"Agricultural_Sciences","Malaysia","mal","10-14","BT",22
"Agricultural_Sciences","Malaysia","mal","10-14","LW",11
"Agricultural_Sciences","Malaysia","mal","10-14","ML",16
"Agricultural_Sciences","Malaysia","mal","10-14","MH",10
"Agricultural_Sciences","Malaysia","mal","10-14","HG",12
"Agricultural_Sciences","Malaysia","mal","10-14","TP",26
"Agricultural_Sciences","Malaysia","unkn","10-14","BT",9
"Agricultural_Sciences","Malaysia","unkn","10-14","LW",11
"Agricultural_Sciences","Malaysia","unkn","10-14","ML",4
"Agricultural_Sciences","Malaysia","unkn","10-14","MH",3
"Agricultural_Sciences","Malaysia","unkn","10-14","HG",4
"Agricultural_Sciences","Malaysia","unkn","10-14","TP",10
"Agricultural_Sciences","Mali","fem","10-14","BT",2
"Agricultural_Sciences","Mali","mal","10-14","BT",5
"Agricultural_Sciences","Mali","mal","10-14","LW",1
"Agricultural_Sciences","Mali","mal","10-14","ML",3
"Agricultural_Sciences","Mali","mal","10-14","MH",1
"Agricultural_Sciences","Mali","mal","10-14","TP",1
"Agricultural_Sciences","Mali","unkn","10-14","LW",1
"Agricultural_Sciences","Malta","mal","10-14","BT",1
"Agricultural_Sciences","Mauritius","fem","10-14","ML",1
"Agricultural_Sciences","Mexico","fem","10-14","BT",51
"Agricultural_Sciences","Mexico","fem","10-14","LW",17
"Agricultural_Sciences","Mexico","fem","10-14","ML",17
"Agricultural_Sciences","Mexico","fem","10-14","MH",17
"Agricultural_Sciences","Mexico","fem","10-14","HG",8
"Agricultural_Sciences","Mexico","fem","10-14","TP",10
"Agricultural_Sciences","Mexico","mal","10-14","BT",128
"Agricultural_Sciences","Mexico","mal","10-14","LW",68
"Agricultural_Sciences","Mexico","mal","10-14","ML",38
"Agricultural_Sciences","Mexico","mal","10-14","MH",37
"Agricultural_Sciences","Mexico","mal","10-14","HG",41
"Agricultural_Sciences","Mexico","mal","10-14","TP",24
"Agricultural_Sciences","Mexico","unkn","10-14","BT",21
"Agricultural_Sciences","Mexico","unkn","10-14","LW",9
"Agricultural_Sciences","Mexico","unkn","10-14","ML",2
"Agricultural_Sciences","Mexico","unkn","10-14","MH",1
"Agricultural_Sciences","Mexico","unkn","10-14","HG",3
"Agricultural_Sciences","Mexico","unkn","10-14","TP",3
"Agricultural_Sciences","Montenegro","fem","10-14","BT",1
"Agricultural_Sciences","Montenegro","fem","10-14","LW",1
"Agricultural_Sciences","Morocco","fem","10-14","BT",4
"Agricultural_Sciences","Morocco","fem","10-14","LW",1
"Agricultural_Sciences","Morocco","mal","10-14","BT",6
"Agricultural_Sciences","Morocco","mal","10-14","LW",1
"Agricultural_Sciences","Morocco","mal","10-14","ML",1
"Agricultural_Sciences","Mozambique","fem","10-14","BT",2
"Agricultural_Sciences","Mozambique","fem","10-14","ML",1
"Agricultural_Sciences","Mozambique","mal","10-14","BT",3
"Agricultural_Sciences","Mozambique","mal","10-14","LW",1
"Agricultural_Sciences","Myanmar","mal","10-14","BT",2
"Agricultural_Sciences","Namibia","mal","10-14","BT",2
"Agricultural_Sciences","Namibia","mal","10-14","MH",1
"Agricultural_Sciences","Nepal","fem","10-14","BT",6
"Agricultural_Sciences","Nepal","fem","10-14","LW",1
"Agricultural_Sciences","Nepal","fem","10-14","ML",1
"Agricultural_Sciences","Nepal","mal","10-14","BT",4
"Agricultural_Sciences","Nepal","mal","10-14","ML",2
"Agricultural_Sciences","Nepal","mal","10-14","TP",1
"Agricultural_Sciences","Nepal","unkn","10-14","BT",3
"Agricultural_Sciences","Netherlands","fem","10-14","BT",23
"Agricultural_Sciences","Netherlands","fem","10-14","LW",12
"Agricultural_Sciences","Netherlands","fem","10-14","ML",19
"Agricultural_Sciences","Netherlands","fem","10-14","MH",1
"Agricultural_Sciences","Netherlands","fem","10-14","HG",8
"Agricultural_Sciences","Netherlands","fem","10-14","TP",5
"Agricultural_Sciences","Netherlands","mal","10-14","BT",31
"Agricultural_Sciences","Netherlands","mal","10-14","LW",15
"Agricultural_Sciences","Netherlands","mal","10-14","ML",14
"Agricultural_Sciences","Netherlands","mal","10-14","MH",11
"Agricultural_Sciences","Netherlands","mal","10-14","HG",16
"Agricultural_Sciences","Netherlands","mal","10-14","TP",13
"Agricultural_Sciences","Netherlands","unkn","10-14","BT",14
"Agricultural_Sciences","Netherlands","unkn","10-14","LW",9
"Agricultural_Sciences","Netherlands","unkn","10-14","ML",3
"Agricultural_Sciences","Netherlands","unkn","10-14","HG",2
"Agricultural_Sciences","New Caledonia","fem","10-14","ML",1
"Agricultural_Sciences","New Zealand","fem","10-14","BT",16
"Agricultural_Sciences","New Zealand","fem","10-14","LW",7
"Agricultural_Sciences","New Zealand","fem","10-14","ML",14
"Agricultural_Sciences","New Zealand","fem","10-14","MH",10
"Agricultural_Sciences","New Zealand","fem","10-14","HG",5
"Agricultural_Sciences","New Zealand","fem","10-14","TP",8
"Agricultural_Sciences","New Zealand","mal","10-14","BT",31
"Agricultural_Sciences","New Zealand","mal","10-14","LW",14
"Agricultural_Sciences","New Zealand","mal","10-14","ML",15
"Agricultural_Sciences","New Zealand","mal","10-14","MH",12
"Agricultural_Sciences","New Zealand","mal","10-14","HG",6
"Agricultural_Sciences","New Zealand","mal","10-14","TP",9
"Agricultural_Sciences","New Zealand","unkn","10-14","BT",7
"Agricultural_Sciences","New Zealand","unkn","10-14","LW",1
"Agricultural_Sciences","New Zealand","unkn","10-14","ML",1
"Agricultural_Sciences","New Zealand","unkn","10-14","MH",3
"Agricultural_Sciences","New Zealand","unkn","10-14","TP",2
"Agricultural_Sciences","Niger","fem","10-14","BT",1
"Agricultural_Sciences","Niger","mal","10-14","BT",2
"Agricultural_Sciences","Niger","mal","10-14","LW",1
"Agricultural_Sciences","Niger","mal","10-14","ML",1
"Agricultural_Sciences","Niger","mal","10-14","MH",2
"Agricultural_Sciences","Niger","mal","10-14","TP",1
"Agricultural_Sciences","Niger","unkn","10-14","ML",1
"Agricultural_Sciences","Nigeria","fem","10-14","BT",13
"Agricultural_Sciences","Nigeria","fem","10-14","LW",8
"Agricultural_Sciences","Nigeria","fem","10-14","ML",2
"Agricultural_Sciences","Nigeria","fem","10-14","MH",1
"Agricultural_Sciences","Nigeria","fem","10-14","TP",1
"Agricultural_Sciences","Nigeria","mal","10-14","BT",44
"Agricultural_Sciences","Nigeria","mal","10-14","LW",22
"Agricultural_Sciences","Nigeria","mal","10-14","ML",11
"Agricultural_Sciences","Nigeria","mal","10-14","MH",16
"Agricultural_Sciences","Nigeria","mal","10-14","HG",12
"Agricultural_Sciences","Nigeria","mal","10-14","TP",3
"Agricultural_Sciences","Nigeria","unkn","10-14","BT",28
"Agricultural_Sciences","Nigeria","unkn","10-14","LW",9
"Agricultural_Sciences","Nigeria","unkn","10-14","ML",2
"Agricultural_Sciences","Nigeria","unkn","10-14","MH",3
"Agricultural_Sciences","Nigeria","unkn","10-14","HG",1
"Agricultural_Sciences","North Macedonia","fem","10-14","BT",2
"Agricultural_Sciences","North Macedonia","mal","10-14","BT",1
"Agricultural_Sciences","North Macedonia","mal","10-14","LW",1
"Agricultural_Sciences","Norway","fem","10-14","BT",12
"Agricultural_Sciences","Norway","fem","10-14","LW",7
"Agricultural_Sciences","Norway","fem","10-14","ML",11
"Agricultural_Sciences","Norway","fem","10-14","MH",4
"Agricultural_Sciences","Norway","fem","10-14","HG",6
"Agricultural_Sciences","Norway","fem","10-14","TP",8
"Agricultural_Sciences","Norway","mal","10-14","BT",15
"Agricultural_Sciences","Norway","mal","10-14","LW",13
"Agricultural_Sciences","Norway","mal","10-14","ML",10
"Agricultural_Sciences","Norway","mal","10-14","MH",10
"Agricultural_Sciences","Norway","mal","10-14","HG",8
